composition,gap expt,composition_pmg,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NValence,MagpieData mean NpUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber
SnGeS3,2.23,Sn1 Ge1 S3,26.0,84.6,576.312,15.2,114.8,2.342,2.0,3.2,4.0,9.2,2.8,2.8,26.730124999999997,1.3978,115.2
SnHgO3,1.6,Sn1 Hg1 O3,30.8,82.4,180.76,14.8,93.8,2.8560000000000003,2.0,2.8,4.0,11.6,2.0,2.0,17.16751724138,0.0,68.6
SnI2,2.4,Sn1 I2,52.0,90.66666666666667,426.26,16.0,139.0,2.4266666666666667,2.0,4.0,10.0,16.0,2.0,2.0,39.77166666666667,0.7080000000000001,89.66666666666667
SnI4,2.38,Sn1 I4,52.4,92.8,410.496,16.4,139.0,2.5200000000000005,2.0,4.4,10.0,16.4,1.6,1.6,41.069,0.8496,79.4
SnO,3.0,Sn1 O1,29.0,83.5,279.94,15.0,102.5,2.7,2.0,3.0,5.0,10.0,3.0,3.0,21.195,0.0,76.5
SnO2,3.6,Sn1 O2,22.0,84.66666666666667,204.89333333333332,15.333333333333334,90.33333333333333,2.9466666666666668,2.0,3.3333333333333335,3.3333333333333335,8.666666666666666,2.6666666666666665,2.6666666666666665,17.165,0.0,55.0
SnS2,2.43,Sn1 S2,27.333333333333332,85.33333333333333,427.26666666666665,15.333333333333334,116.33333333333333,2.3733333333333335,2.0,3.3333333333333335,3.3333333333333335,8.666666666666666,2.6666666666666665,2.6666666666666665,28.286249999999995,1.468,93.66666666666667
SnSe2,1.62,Sn1 Se2,39.333333333333336,86.0,497.6933333333333,15.333333333333334,126.33333333333333,2.353333333333333,2.0,3.3333333333333335,10.0,15.333333333333334,2.6666666666666665,2.6666666666666665,28.375,0.5326666666666667,56.333333333333336
SnTe,0.3,Sn1 Te1,51.0,85.0,613.87,15.0,138.5,2.0300000000000002,2.0,3.0,10.0,15.0,3.0,3.0,34.02416666665,0.232,146.5
Sr(LaS2)2,2.85,Sr1 La2 S4,30.857142857142858,55.142857142857146,712.777142857143,10.285714285714286,147.0,1.9242857142857144,2.0,2.2857142857142856,0.2857142857142857,4.571428571428571,1.1428571428571428,3.7142857142857144,33.02464285714286,1.2582857142857142,127.57142857142857
Sr(NdS2)2,2.45,Sr1 Nd2 S4,31.714285714285715,56.857142857142854,741.6342857142857,10.285714285714286,145.28571428571428,1.9357142857142857,2.0,2.2857142857142856,0.0,5.428571428571429,1.1428571428571428,4.0,32.42821428571428,1.2582857142857142,127.57142857142857
Sr(PrS2)2,2.7,Sr1 Pr2 S4,31.428571428571427,56.285714285714285,715.9200000000001,10.285714285714286,145.85714285714286,1.932857142857143,2.0,2.2857142857142856,0.0,5.142857142857143,1.1428571428571428,4.285714285714286,32.67535714285714,1.2582857142857142,127.57142857142857
Sr0.5Ta1O3,3.7,Sr0.5 Ta1 O3,25.77777777777778,69.55555555555556,884.3111111111111,12.0,103.44444444444444,2.732222222222222,2.0,2.6666666666666665,0.6666666666666666,8.444444444444445,1.3333333333333333,2.888888888888889,16.12222222222222,0.0,83.88888888888889
Sr2Be2B2O7,8.0,Sr2 Be2 B2 O7,11.538461538461538,69.46153846153847,792.2769230769231,11.23076923076923,93.23076923076923,2.553846153846154,2.0,2.3076923076923075,0.0,4.3076923076923075,1.8461538461538463,1.8461538461538463,15.563076923076922,0.23446153846153847,96.46153846153847
Sr2La2.58Bi5.42S14,1.0,Sr2 La2.58 Bi5.42 S14,37.37166666666667,72.81916666666666,565.2345,13.209999999999999,133.17583333333334,2.1586000000000003,2.0,3.010833333333333,2.3658333333333332,10.538333333333334,1.8441666666666665,2.811666666666666,30.9692,1.2845,83.14833333333333
Sr2La2Pt1O7.13,2.52,Sr2 La2 Pt1 O7.13,26.79637262984337,59.79472382522671,570.3317394888707,11.05358615004122,116.28854080791426,2.547996702390767,1.9175597691673536,2.3511953833470733,0.9068425391591097,6.329760923330586,1.1755976916735367,2.8244023083264636,21.61530502885408,0.0,94.68755152514427
Sr2Pr2Pt1O7.07,3.05,Sr2 Pr2 Pt1 O7.07,27.221209610604806,60.32228666114333,574.717149958575,11.028997514498757,115.87572493786246,2.5485335542667773,1.9171499585749794,2.342999171499586,0.7456503728251864,6.662800331400166,1.171499585749793,3.15990057995029,21.474925434962717,0.0,95.09859154929576
Sr2ScSbO6,3.57,Sr2 Sc1 Sb1 O6,19.6,63.4,514.658,11.8,109.5,2.5949999999999998,2.0,2.7,1.1,5.8,1.5,2.4,21.688499999999998,0.0,88.2
Sr2SmTaO6,3.38,Sr2 Sm1 Ta1 O6,25.9,60.9,706.38,10.8,115.4,2.521,2.0,2.4,0.3,6.7,1.2,2.7,21.444,0.0,91.7
Sr2TiO4,3.41,Sr2 Ti1 O4,18.571428571428573,58.142857142857146,608.6,10.285714285714286,116.28571428571429,2.457142857142857,2.0,2.2857142857142856,0.2857142857142857,4.571428571428571,1.1428571428571428,2.2857142857142856,23.08142857142857,0.0,98.85714285714286
Sr2V2(SeO5)3,2.96,Sr2 V2 Se3 O15,15.636363636363637,76.36363636363636,398.6363636363636,13.727272727272727,93.0,2.9277272727272727,2.0,3.272727272727273,1.6363636363636365,6.909090909090909,1.6363636363636365,2.272727272727273,15.855227272727275,0.10895454545454547,51.36363636363637
Sr2V3Se5O18,2.47,Sr2 V3 Se5 O18,16.392857142857142,77.32142857142857,432.3357142857143,13.821428571428571,94.17857142857143,2.9092857142857147,2.0,3.2857142857142856,2.107142857142857,7.392857142857143,1.6428571428571428,2.392857142857143,15.749285714285715,0.14267857142857143,50.82142857142857
Sr3Bi(PO4)3,4.0,Sr3 Bi1 P3 O12,17.789473684210527,73.84210526315789,279.15263157894736,13.578947368421053,97.15789473684211,2.774736842105263,2.0,3.1578947368421053,0.5263157894736842,6.421052631578948,1.894736842105263,1.894736842105263,19.611090225557895,0.2565789473684211,44.05263157894737
Sr3Eu(PO4)3,3.99,Sr3 Eu1 P3 O12,16.736842105263158,70.63157894736842,308.13157894736844,12.947368421052632,99.78947368421052,2.7307894736842107,2.0,3.0,0.0,5.368421052631579,1.736842105263158,2.1052631578947367,19.795827067663158,0.2565789473684211,55.473684210526315
Sr3Ge(SbSe4)2,0.75,Sr3 Ge1 Sb2 Se8,37.142857142857146,70.35714285714286,722.9257142857142,12.714285714285714,138.78571428571428,2.097142857142857,2.0,2.857142857142857,7.857142857142857,12.714285714285714,1.8571428571428572,1.8571428571428572,32.58392857142857,0.48392857142857143,96.0
Sr3Se3ClO8,4.4,Sr3 Se3 Cl1 O8,19.8,72.06666666666666,349.46666666666664,13.266666666666667,105.0,2.7453333333333334,2.0,3.2666666666666666,2.0,7.266666666666667,1.5333333333333334,1.5333333333333334,22.519166666666667,0.326,58.46666666666667
Sr3Ti2O7,3.26,Sr3 Ti2 O7,17.833333333333332,59.916666666666664,617.9666666666667,10.5,113.91666666666667,2.500833333333333,2.0,2.3333333333333335,0.3333333333333333,4.666666666666667,1.1666666666666667,2.5,21.65041666666667,0.0,95.58333333333333
Sr4Ga8Ge15,0.05,Sr4 Ga8 Ge15,32.592592592592595,67.0,918.3066666666666,11.925925925925926,131.7037037037037,1.7937037037037038,2.0,1.4074074074074074,8.518518518518519,11.925925925925926,3.7037037037037037,3.7037037037037037,26.402037037037037,0.2127777777777778,177.2962962962963
Sr4Te3(ClO2)4,4.0,Sr4 Te3 Cl4 O8,23.157894736842106,72.3157894736842,394.35684210526307,13.263157894736842,112.10526315789474,2.645263157894737,2.0,3.3684210526315788,1.5789473684210527,6.947368421052632,1.368421052631579,1.368421052631579,25.896842105257896,0.5981052631578947,89.89473684210526
Sr4V2(Se2O7)3,2.66,Sr4 V2 Se6 O21,17.272727272727273,75.3030303030303,384.26666666666665,13.636363636363637,96.72727272727273,2.8666666666666667,2.0,3.272727272727273,2.0,7.2727272727272725,1.6363636363636365,2.0606060606060606,17.868636363636366,0.14527272727272728,51.333333333333336
Sr5V3O12F,4.5,Sr5 V3 O12 F1,17.333333333333332,62.61904761904762,595.7190476190476,11.142857142857142,108.71428571428571,2.6142857142857143,2.0,2.5238095238095237,0.42857142857142855,4.9523809523809526,1.1904761904761905,2.1904761904761907,20.435595238095235,0.09380952380952381,93.85714285714286
Sr8.007Ge2.043Bi7.949Se24,0.74,Sr8.007 Ge2.043 Bi7.949 Se24,43.93935569894521,72.50332150765495,644.4361960999071,13.044382009095454,139.59801423843425,2.1183851996476104,2.0,2.9508559727612558,8.093526036334197,15.69411176456582,1.9052596490392628,1.9052596490392628,32.505973356508484,0.4752129574513679,64.11195504654872
SrB6,3.68,Sr1 B6,9.714285714285714,62.857142857142854,2162.5714285714284,11.428571428571429,99.85714285714286,1.8842857142857141,2.0,0.8571428571428571,0.0,2.857142857142857,4.285714285714286,4.285714285714286,13.895,1.3062857142857143,174.42857142857142
SrBiClO2,3.52,Sr1 Bi1 Cl1 O2,30.8,72.4,375.12,13.2,115.4,2.602,2.0,3.2,2.0,10.0,1.6,1.6,25.977500000000003,0.4986,65.0
SrCrO4,2.45,Sr1 Cr1 O4,15.666666666666666,67.5,574.8666666666667,12.0,99.66666666666667,2.7283333333333335,1.8333333333333333,2.6666666666666665,0.8333333333333334,5.333333333333333,1.3333333333333333,2.3333333333333335,16.973333333333333,0.0,83.66666666666667
SrGe2,0.9,Sr1 Ge2,34.0,55.333333333333336,1157.6000000000001,10.0,145.0,1.6566666666666665,2.0,1.3333333333333333,6.666666666666667,10.0,2.6666666666666665,2.6666666666666665,33.413333333333334,0.25533333333333336,225.0
SrIn2(GeIr)4,0.25,Sr1 In2 Ge4 Ir4,52.0,64.9090909090909,1610.1,10.909090909090908,138.45454545454547,1.9409090909090911,2.0,0.9090909090909091,8.0,16.0,2.3636363636363638,3.4545454545454546,22.87363636363636,0.13927272727272727,209.36363636363637
SrLi4(BO3)2,6.67,Sr1 Li4 B2 O6,8.307692307692308,52.15384615384615,606.8892307692308,9.846153846153847,97.76923076923077,2.276153846153846,1.6923076923076923,2.0,0.0,3.6923076923076925,1.6923076923076923,2.0,14.58294871793846,0.23446153846153847,118.84615384615384
SrMgSnSe4,2.0,Sr1 Mg1 Sn1 Se4,33.714285714285715,73.14285714285714,636.2971428571428,11.714285714285714,136.42857142857142,2.0599999999999996,2.0,2.5714285714285716,7.142857142857143,11.714285714285714,1.7142857142857142,1.7142857142857142,30.583571428571428,0.4565714285714286,88.0
SrO,5.7,Sr1 O1,23.0,47.5,552.4,9.0,130.5,2.195,2.0,2.0,0.0,4.0,1.0,1.0,31.667499999999997,0.0,118.5
SrPb3Br8,3.2,Sr1 Pb3 Br8,47.0,84.25,414.85249999999996,15.0,132.75,2.6350000000000002,2.0,3.8333333333333335,9.166666666666666,18.5,1.6666666666666667,1.6666666666666667,31.2,0.9713333333333334,117.66666666666667
SrPbO3,1.78,Sr1 Pb1 O3,28.8,70.0,363.00200000000007,12.8,107.8,2.72,2.0,2.8,2.0,9.6,2.0,2.0,21.931,0.0,97.2
SrS,4.76,Sr1 S1,27.0,48.0,719.1800000000001,9.0,150.0,1.7650000000000001,2.0,2.0,0.0,4.0,1.0,1.0,40.0084375,1.101,147.5
SrSe,4.42,Sr1 Se1,36.0,48.5,772.0,9.0,157.5,1.75,2.0,2.0,5.0,9.0,1.0,1.0,40.075,0.3995,119.5
SrSeO4,4.75,Sr1 Se1 O4,17.333333333333332,74.16666666666667,293.8666666666667,13.666666666666666,96.5,2.8766666666666665,2.0,3.3333333333333335,1.6666666666666667,7.0,1.6666666666666667,1.6666666666666667,19.428333333333335,0.13316666666666668,47.833333333333336
SrSnO3,4.1,Sr1 Sn1 O3,22.4,69.8,343.896,12.8,106.4,2.646,2.0,2.8,2.0,6.8,2.0,2.0,22.965999999999998,0.0,80.4
SrTaNO2,1.99,Sr1 Ta1 N1 O2,26.8,62.4,902.5300000000001,10.8,113.6,2.474,2.0,2.2,0.6,7.6,1.4,2.8,21.065749999999998,1.2874,134.4
SrTe,3.73,Sr1 Te1,45.0,49.0,886.3299999999999,9.0,166.5,1.525,2.0,2.0,5.0,9.0,1.0,1.0,44.49666666665,0.232,188.5
SrTh(PS4)2,3.02,Sr1 Th1 P2 S8,23.833333333333332,74.5,567.8733333333333,13.583333333333334,121.25,2.2725,2.0,3.1666666666666665,0.16666666666666666,5.333333333333333,1.8333333333333333,2.5,28.169623015866666,1.7388333333333332,84.5
SrZnSO,3.1,Sr1 Zn1 S1 O1,23.0,63.0,546.46,11.5,122.0,2.155,2.0,2.0,2.5,6.5,1.0,1.0,25.77046875,0.5505,125.25
Ta11(CuO15)2,2.59,Ta11 Cu2 O30,25.6046511627907,75.95348837209302,943.0125581395349,12.953488372093023,95.67441860465117,2.872093023255814,1.9534883720930232,2.7906976744186047,1.2325581395348837,9.55813953488372,1.3953488372093024,3.2325581395348837,11.502558139534885,0.0,77.4186046511628
Ta11(CuO6)5,2.58,Ta11 Cu5 O30,25.82608695652174,75.17391304347827,970.0619565217391,12.826086956521738,98.04347826086956,2.808695652173913,1.891304347826087,2.608695652173913,1.8043478260869565,9.652173913043478,1.3043478260869565,3.0869565217391304,11.474347826086957,0.0,87.04347826086956
Ta2Mn3O8,1.89,Ta2 Mn3 O8,21.923076923076923,72.92307692307692,890.4153846153846,12.23076923076923,98.84615384615384,2.7053846153846157,2.0,2.4615384615384617,1.6153846153846154,8.23076923076923,1.2307692307692308,3.4615384615384617,10.810981432361539,0.0,92.6923076923077
Ta2O5,4.2,Ta2 O5,26.571428571428573,75.85714285714286,979.1428571428571,12.857142857142858,95.71428571428571,2.8857142857142857,2.0,2.857142857142857,0.8571428571428571,9.714285714285714,1.4285714285714286,3.4285714285714284,11.680714285714288,0.0,74.0
Ta2Tl4S11,1.26,Ta2 Tl4 S11,38.0,80.47058823529412,774.115294117647,14.0,122.05882352941177,2.2270588235294118,2.0,2.823529411764706,2.7058823529411766,12.470588235294118,2.4705882352941178,3.2941176470588234,25.149154411764705,1.4248235294117648,117.88235294117646
Ta7Cu3O19,2.47,Ta7 Cu3 O19,25.862068965517242,75.20689655172414,970.5003448275863,12.827586206896552,97.93103448275862,2.8124137931034485,1.896551724137931,2.6206896551724137,1.7586206896551724,9.655172413793103,1.3103448275862069,3.103448275862069,11.484310344827588,0.0,86.41379310344827
TaCu3S4,3.0,Ta1 Cu3 S4,28.0,74.0,1114.59375,12.75,123.25,2.19,1.625,2.0,4.125,9.5,1.0,2.25,19.3096875,1.101,148.0
TaN,2.3,Ta1 N1,40.0,65.0,1676.525,10.0,120.5,2.27,2.0,1.5,1.5,12.0,1.5,5.0,16.444375,3.2185,211.5
TaTlS3,0.78,Ta1 Tl1 S3,40.4,77.6,1006.4159999999999,13.2,126.0,2.1719999999999997,2.0,2.6,2.6,12.8,2.2,3.6,24.478125,1.3212,126.6
Tb(CuSe)3,0.16,Tb1 Cu3 Se3,36.285714285714285,69.71428571428571,1026.33,12.0,135.71428571428572,2.0799999999999996,1.5714285714285714,1.7142857142857142,8.571428571428571,13.142857142857142,0.8571428571428571,2.0,20.38666666667143,0.34242857142857147,130.14285714285714
Tb(CuTe)3,0.46,Tb1 Cu3 Te3,44.0,70.14285714285714,1124.3271428571427,12.0,143.42857142857142,1.8871428571428572,1.5714285714285714,1.7142857142857142,8.571428571428571,13.142857142857142,0.8571428571428571,2.0,24.176666666657145,0.19885714285714287,189.28571428571428
Tb(InS2)3,1.2,Tb1 In3 S6,30.8,78.2,524.841,13.8,125.0,2.2030000000000003,2.0,2.7,3.0,8.6,2.7,3.2,25.923791666670002,1.3212,103.1
Tb0.52Pr2.48Ga1.67S7,2.61,Tb0.52 Pr2.48 Ga1.67 S7,29.467866323907455,68.27934875749786,604.7454755784062,12.228791773778921,132.22450728363324,2.1006255355612686,2.0,2.5424164524421595,1.43101970865467,7.011996572407884,1.9151670951156814,4.475578406169666,27.16171522422313,1.320822622107969,101.01799485861183
Tb2EuSe4,2.0,Tb2 Eu1 Se4,47.0,62.714285714285715,904.1428571428571,10.428571428571429,152.28571428571428,1.9721428571428572,2.0,2.2857142857142856,5.714285714285714,13.571428571428571,1.1428571428571428,3.5714285714285716,29.087619047628575,0.4565714285714286,96.14285714285714
Tb2GeS5,2.1,Tb2 Ge1 S5,30.25,72.125,801.4,12.5,129.125,2.16625,2.0,2.75,1.25,8.25,1.75,3.0,26.926588541675,1.424125,120.375
Tb2O3,3.0,Tb2 O3,30.8,63.8,684.48,10.8,117.2,2.548,2.0,2.4,0.0,8.0,1.2,3.2,18.15766666668,0.0,84.8
Tb4Al2O9,4.59,Tb4 Al2 O9,23.866666666666667,69.66666666666667,591.7426666666668,12.133333333333333,107.46666666666667,2.6013333333333337,2.0,2.533333333333333,0.0,6.933333333333334,1.8666666666666667,3.2,16.123444444453334,0.0,88.93333333333334
Tb4GaSbS9,2.44,Tb4 Ga1 Sb1 S9,32.4,71.13333333333334,747.862,12.266666666666667,132.13333333333333,2.1279999999999997,2.0,2.6666666666666665,1.3333333333333333,8.4,1.7333333333333334,3.066666666666667,27.296402777786668,1.3212,109.06666666666666
TbB(SbO4)2,3.53,Tb1 B1 Sb2 O8,19.666666666666668,80.58333333333333,518.5799999999999,14.5,90.33333333333333,2.9058333333333333,2.0,3.25,1.6666666666666667,7.666666666666667,2.25,2.6666666666666665,14.572430555558334,0.127,65.66666666666667
TbWClO4,4.24,Tb1 W1 Cl1 O4,26.857142857142858,74.57142857142857,816.4,12.857142857142858,103.14285714285714,2.9271428571428575,2.0,3.0,0.5714285714285714,8.857142857142858,1.2857142857142858,2.857142857142857,15.52916666667143,0.35614285714285715,76.42857142857143
TcS2,1.0,Tc1 S2,25.0,76.33333333333333,1068.9066666666668,13.0,119.0,2.3533333333333335,2.0,2.6666666666666665,1.6666666666666667,6.333333333333333,1.3333333333333333,3.0,21.952916666666667,1.468,111.33333333333333
TcSe2,0.88,Tc1 Se2,37.0,77.0,1139.3333333333333,13.0,129.0,2.3333333333333335,2.0,2.6666666666666665,8.333333333333334,13.0,1.3333333333333333,3.0,22.041666666666668,0.5326666666666667,74.0
Te0.01Pb1Se0.99,0.26,Te0.01 Pb1 Se0.99,58.089999999999996,85.005,548.4483,15.0,133.09,2.43775,2.0,3.0,10.0,22.0,3.0,3.0,27.0592166666665,0.397825,120.19
Te0.05Pb1Se0.95,0.26,Te0.05 Pb1 Se0.95,58.449999999999996,85.025,553.0215000000001,15.0,133.45,2.42875,2.0,3.0,10.0,22.0,3.0,3.0,27.2360833333325,0.391125,122.95
Te0.4Se0.6,1.2,Te0.4 Se0.6,41.2,89.4,585.4639999999999,16.0,127.2,2.37,2.0,4.0,10.0,16.0,2.0,2.0,29.45733333332,0.665,69.2
Te0.5Pb1Se0.5,0.29,Te0.5 Pb1 Se0.5,62.5,85.25,604.47,15.0,137.5,2.3274999999999997,2.0,3.0,10.0,22.0,3.0,3.0,29.225833333325,0.31575000000000003,154.0
Te0.5Se0.5,1.0,Te0.5 Se0.5,43.0,89.5,608.3299999999999,16.0,129.0,2.325,2.0,4.0,10.0,16.0,2.0,2.0,30.34166666665,0.6315000000000001,83.0
Te0.6Se0.4,0.7,Te0.6 Se0.4,44.8,89.6,631.1959999999999,16.0,130.8,2.2800000000000002,2.0,4.0,10.0,16.0,2.0,2.0,31.22599999998,0.5980000000000001,96.8
Te0.8Se0.2,0.4,Te0.8 Se0.2,48.400000000000006,89.8,676.9280000000001,16.0,134.4,2.1900000000000004,2.0,4.0,10.0,16.0,2.0,2.0,32.99466666664,0.531,124.4
Te0.99Pb1Se0.01,0.3,Te0.99 Pb1 Se0.01,66.91,85.49499999999999,660.4917,15.0,141.91,2.2172500000000004,2.0,3.0,10.0,22.0,3.0,3.0,31.392449999983498,0.23367500000000002,187.81
Te2Os,0.3,Te2 Os1,60.0,79.0,1583.7733333333333,13.333333333333334,140.0,2.1333333333333333,2.0,2.6666666666666665,8.666666666666666,18.0,1.3333333333333333,2.6666666666666665,27.872222222199998,0.30933333333333335,166.0
Te2Pd,1.8,Te2 Pd1,50.0,80.66666666666667,1091.1233333333332,14.0,138.33333333333334,2.1333333333333333,1.3333333333333333,2.6666666666666665,10.0,14.0,1.3333333333333333,1.3333333333333333,27.978888888866663,0.30933333333333335,176.33333333333334
Te2Ru,0.25,Te2 Ru1,49.333333333333336,78.66666666666667,1350.7733333333333,13.333333333333334,140.66666666666666,2.1333333333333333,1.6666666666666667,2.6666666666666665,9.0,13.333333333333334,1.3333333333333333,2.6666666666666665,27.678888888866666,0.30933333333333335,166.0
TeAs,0.74,Te1 As1,42.5,87.0,906.3299999999999,15.5,128.5,2.14,2.0,3.5,10.0,15.5,2.5,2.5,28.469166666649997,0.232,159.0
TeI,1.1,Te1 I1,52.5,93.0,554.755,16.5,138.5,2.38,2.0,4.5,10.0,16.5,1.5,1.5,38.88916666665,0.763,108.0
TeI4,1.1,Te1 I4,52.8,94.8,454.012,16.8,138.8,2.548,2.0,4.8,10.0,16.8,1.2,1.2,41.36466666666,0.9424000000000001,81.6
TeO2,3.0,Te1 O2,22.666666666666668,88.0,277.42,16.0,90.0,2.9933333333333336,2.0,4.0,3.3333333333333335,9.333333333333334,2.0,2.0,17.657777777766665,0.15466666666666667,58.666666666666664
TePb3Cl4O3,3.79,Te1 Pb3 Cl4 O3,35.45454545454545,88.18181818181819,306.8445454545454,15.818181818181818,107.45454545454545,2.9136363636363636,2.0,3.8181818181818183,3.6363636363636362,13.272727272727273,2.1818181818181817,2.1818181818181817,22.218030303027273,0.9487272727272728,101.72727272727273
TeSe,1.58,Te1 Se1,43.0,89.5,608.3299999999999,16.0,129.0,2.325,2.0,4.0,10.0,16.0,2.0,2.0,30.34166666665,0.6315000000000001,83.0
Th2GeSe2,1.98,Th2 Ge1 Se2,56.0,57.8,1249.08,10.4,154.4,1.9419999999999997,2.0,2.0,6.8,10.8,1.6,4.8,27.916999999999994,0.3962,140.6
Th2Se5,0.37,Th2 Se5,50.0,68.14285714285714,930.8571428571429,12.285714285714286,144.57142857142858,2.1928571428571426,2.0,2.857142857142857,7.714285714285714,12.571428571428571,1.4285714285714286,3.7142857142857144,27.762857142857147,0.5707142857142857,74.28571428571429
ThSO,2.22,Th1 S1 O1,38.0,63.666666666666664,822.0533333333334,11.666666666666666,125.66666666666667,2.44,2.0,2.6666666666666665,0.6666666666666666,5.333333333333333,1.3333333333333333,4.0,22.420625,0.734,102.33333333333333
ThSeO,1.65,Th1 Se1 O1,44.0,64.0,857.2666666666668,11.666666666666666,130.66666666666666,2.4299999999999997,2.0,2.6666666666666665,4.0,8.666666666666666,1.3333333333333333,4.0,22.465,0.26633333333333337,83.66666666666667
ThTeO,1.45,Th1 Te1 O1,50.0,64.33333333333333,933.4866666666667,11.666666666666666,136.66666666666666,2.28,2.0,2.6666666666666665,4.0,8.666666666666666,1.3333333333333333,4.0,25.412777777766664,0.15466666666666667,129.66666666666666
Ti(Bi3O5)4,3.09,Ti1 Bi12 O20,35.696969696969695,85.3030303030303,289.9939393939394,15.272727272727273,98.66666666666667,2.866060606060606,2.0,3.515151515151515,3.696969696969697,14.303030303030303,2.303030303030303,2.5454545454545454,18.005757575757578,0.0,17.515151515151516
Ti1C0.9,0.3,Ti1 C0.9,14.421052631578947,59.10526315789474,2832.4736842105267,8.73684210526316,120.21052631578948,2.018421052631579,2.0,0.9473684210526316,1.0526315789473684,4.0,1.8947368421052633,6.105263157894737,11.455789473684211,2.129684210526316,194.00000000000003
Ti6H2O13,3.4,Ti6 H2 O13,11.333333333333334,74.9047619047619,589.8295238095238,11.142857142857142,89.52380952380952,2.779047619047619,1.9047619047619047,2.4761904761904763,0.5714285714285714,4.9523809523809526,1.2380952380952381,3.619047619047619,11.035,0.7479047619047619,81.33333333333333
TiBi25O39,3.1,Ti1 Bi25 O39,37.06153846153846,85.93846153846154,272.12615384615384,15.430769230769231,98.98461538461538,2.8646153846153846,2.0,3.5538461538461537,3.876923076923077,14.815384615384616,2.353846153846154,2.476923076923077,18.392846153846158,0.0,14.8
TiCoSb,0.95,Ti1 Co1 Sb1,33.333333333333336,62.0,1537.5933333333332,9.333333333333334,141.66666666666666,1.8233333333333333,2.0,1.0,6.333333333333333,9.333333333333334,1.0,4.666666666666667,19.498333333333335,0.0,184.66666666666666
TiFe2Si,0.4,Ti1 Fe2 Si1,22.0,57.75,1812.5,8.5,133.75,1.775,2.0,0.5,3.5,6.0,1.0,5.0,14.6475,0.19325,219.75
TiNiSb,0.42,Ti1 Ni1 Sb1,33.666666666666664,63.0,1524.26,9.666666666666666,141.0,1.8333333333333333,2.0,1.0,6.666666666666667,9.666666666666666,1.0,4.333333333333333,19.523333333333333,0.0,195.0
TiO2,3.3,Ti1 O2,12.666666666666666,72.33333333333333,683.5333333333333,12.0,97.33333333333333,2.8066666666666666,2.0,2.6666666666666665,0.6666666666666666,5.333333333333333,1.3333333333333333,4.0,11.633333333333335,0.0,72.66666666666667
TiS2,1.95,Ti1 S2,18.0,73.0,905.9066666666668,12.0,123.33333333333333,2.2333333333333334,2.0,2.6666666666666665,0.6666666666666666,5.333333333333333,1.3333333333333333,4.0,22.754583333333333,1.468,111.33333333333333
TiS3,0.9,Ti1 S3,17.5,76.75,776.52,13.0,118.75,2.3200000000000003,2.0,3.0,0.5,5.5,1.5,3.5,23.51265625,1.6515,101.0
TiSe2,1.55,Ti1 Se2,30.0,73.66666666666667,976.3333333333334,12.0,133.33333333333334,2.2133333333333334,2.0,2.6666666666666665,7.333333333333333,12.0,1.3333333333333333,4.0,22.843333333333334,0.5326666666666667,74.0
TiTe2,1.0,Ti1 Te2,42.0,74.33333333333333,1128.7733333333333,12.0,145.33333333333334,1.9133333333333333,2.0,2.6666666666666665,7.333333333333333,12.0,1.3333333333333333,4.0,28.738888888866665,0.30933333333333335,166.0
TiTlPS5,1.3,Ti1 Tl1 P1 S5,24.75,80.25,597.1375,14.0,117.125,2.28125,2.0,3.0,1.5,8.25,2.25,3.25,24.3880766369,1.579375,92.5
TiTlS2,1.0,Ti1 Tl1 S2,33.75,73.75,823.6800000000001,12.25,128.75,2.08,2.0,2.25,3.0,10.75,2.25,4.25,23.7934375,1.101,132.0
TiTlSe2,0.56,Ti1 Tl1 Se2,42.75,74.25,876.5,12.25,136.25,2.065,2.0,2.25,8.0,15.75,2.25,4.25,23.86,0.3995,104.0
Tl0.001Te1Pb0.999,0.3,Tl0.001 Te1 Pb0.999,66.99950000000001,85.4975,661.623195,14.999500000000001,141.9995,2.214645,2.0,2.9995000000000003,10.0,21.9995,3.0004999999999997,3.0004999999999997,31.43606666665,0.232,188.4845
Tl0.005Te1Pb0.995,0.48,Tl0.005 Te1 Pb0.995,66.9975,85.4875,661.575975,14.9975,141.9975,2.2132250000000004,2.0,2.9975,10.0,21.997500000000002,3.0025,3.0025,31.433666666649998,0.232,188.4225
Tl0.01Te1Pb0.99,0.59,Tl0.01 Te1 Pb0.99,66.995,85.475,661.51695,14.995,141.995,2.21145,2.0,2.995,10.0,21.994999999999997,3.005,3.005,31.430666666649998,0.232,188.345
Tl0.04Te1Pb0.96,0.57,Tl0.04 Te1 Pb0.96,66.98,85.4,661.1628000000001,14.98,141.98000000000002,2.2008,2.0,2.98,10.0,21.979999999999997,3.02,3.02,31.412666666649997,0.232,187.88
Tl0.07Te1Pb0.93,0.54,Tl0.07 Te1 Pb0.93,66.965,85.32499999999999,660.80865,14.965,141.965,2.19015,2.0,2.9650000000000003,10.0,21.965000000000003,3.035,3.035,31.394666666649997,0.232,187.41500000000002
